koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_tce_delivname_q1_q16_tce,koi_tce_delivname_q1_q17_dr24_tce,koi_tce_delivname_q1_q17_dr25_tce,koi_depth_err1,koi_time0bk_err1,koi_insol_err1,koi_model_snr,koi_kepmag,koi_period_err2,koi_slogg_err2,koi_prad_err2,koi_prad_err1,ra,koi_duration,dec,koi_period,koi_depth,koi_srad,koi_srad_err2,koi_duration_err2,koi_steff_err1,koi_time0bk,koi_slogg_err1,koi_score,koi_period_err1,koi_insol_err2,koi_teq,koi_time0bk_err2,koi_steff_err2,koi_impact_err2,koi_steff,koi_duration_err1,koi_impact_err1,koi_tce_plnt_num,koi_insol,koi_depth_err2,koi_impact,koi_prad,koi_slogg,koi_srad_err1
0,0,0,0,0.0,0.0,1.0,3.1,0.00521,685.18,20.8,13.294,-2.27e-05,-0.098,-0.26,0.22,293.03775,3.683,46.277519,3.88688862,58.3,1.689,-0.343,-0.149,124.0,132.4955,0.182,0.999,2.27e-05,-600.18,1574.0,-0.00521,-124.0,-0.035,6167.0,0.149,0.419,3.0,1448.04,-3.1,0.035,1.29,4.037,0.281
0,1,0,1,0.0,0.0,1.0,42.0,0.000403,42771.27,107.4,6.966,-5.39e-07,-0.108,-123.0,92.2,289.28741,2.2432,41.264809,0.905677864,3670.0,7.553,-2.851,-0.0304,50.0,132.197687,0.201,0.0,5.39e-07,-39069.91,3989.0,-0.000403,-130.0,-0.1,5037.0,0.0304,1.494,1.0,60020.95,-42.0,1.321,325.51,3.002,2.138
0,1,0,0,0.0,0.0,1.0,1160.0,0.000348,4.79,268.7,15.517,-1.17e-05,-0.077,-2.09,3.89,287.18448,6.9719,43.367088,24.70361995,218000.0,0.65,-0.045,-0.0238,151.0,136.13429,0.028,0.0,1.17e-05,-2.46,464.0,-0.000348,-136.0,-0.032,5030.0,0.0238,0.031,1.0,10.99,-1160.0,0.206,30.13,4.665,0.084
0,0,0,0,0.0,0.0,1.0,20.6,0.00299,48.32,39.4,15.344,-5.58e-05,-0.112,-0.58,0.57,298.31836,6.1191,47.279491,14.78767172,782.0,1.248,-0.209,-0.0956,78.0,176.79399,0.137,1.0,5.58e-05,-37.91,827.0,-0.00299,-78.0,-0.021,5814.0,0.0956,0.38,1.0,110.42,-20.6,0.021,3.46,4.269,0.209
0,1,1,0,0.0,0.0,1.0,12.6,0.000141,3241.96,603.4,13.371,-2.06e-07,-0.108,-2.46,2.46,292.76434,3.3208,41.27528,1.217266418,5810.0,1.638,-0.278,-0.0126,73.0,133.328666,0.132,0.0,2.06e-07,-2609.5,2378.0,-0.000141,-86.0,-0.002,6631.0,0.0126,0.002,1.0,7548.29,-12.6,0.878,14.49,4.145,0.278
0,1,0,0,0.0,0.0,1.0,43.1,0.000196,19.69,1843.8,15.631,-1.28e-05,-0.216,-3.31,9.26,290.63898,16.9422,44.806789,51.42598578,66100.0,1.147,-0.128,-0.0148,173.0,173.535933,0.054,0.0,1.28e-05,-6.95,549.0,-0.000196,-239.0,-0.011,6257.0,0.0148,0.008,1.0,21.4,-43.1,0.203,29.66,4.41,0.358
0,1,1,1,0.0,0.0,1.0,53.7,0.000821,33.31,99.6,13.754,-4.49e-05,-0.208,-13.2,39.4,288.32147,3.4015,51.726601,44.14599042,4470.0,1.152,-0.125,-0.0372,160.0,211.531127,0.065,0.0,4.49e-05,-10.93,624.0,-0.000821,-220.0,-1.242,6692.0,0.0372,69.64,1.0,35.87,-53.7,1.902,121.48,4.383,0.374
0,0,0,0,0.0,0.0,1.0,4.6,0.00581,123.26,18.8,12.77,-5.66e-05,-0.128,-0.06,0.17,288.0593,3.633,51.35445,7.46718958,75.7,1.169,-0.07,-0.172,98.0,136.39348,0.032,0.743,5.66e-05,-53.59,1035.0,-0.00581,-147.0,-0.436,6161.0,0.172,0.05,1.0,271.25,-4.6,0.486,1.04,4.399,0.197
0,1,0,0,0.0,0.0,1.0,132.0,0.000328,35.5,257.8,15.484,-8.5e-06,-0.168,-92.1,278.0,296.47937,3.8828,39.127571,16.02501898,29100.0,0.789,-0.068,-0.015,190.0,367.693328,0.042,0.002,8.5e-06,-11.86,657.0,-0.000328,-190.0,-10.17,5776.0,0.015,66.18,1.0,44.01,-132.0,13.239,1069.01,4.582,0.205
1,0,1,1,0.0,1.0,0.0,2.3,0.00319,11512.36,26.1,12.619,-4.92e-06,-0.178,-0.59,0.57,290.73431,2.1401,48.16341,1.428596987,50.0,2.144,-0.776,-0.0939,168.0,132.79165,0.304,0.0,4.92e-06,-7361.49,2637.0,-0.00319,-224.0,-0.5602,6745.0,0.0939,0.0183,1.0,11425.1,-2.3,0.7017,1.62,3.901,0.748
0,0,0,0,0.0,0.0,1.0,22.6,0.00526,80.84,18.2,15.338,-6.36e-05,-0.195,-0.2,0.61,286.27386,4.343,48.61871,9.18189122,364.0,0.846,-0.079,-0.239,155.0,132.40505,0.034,0.976,6.36e-05,-25.96,804.0,-0.00526,-155.0,-0.678,5741.0,0.239,0.005,2.0,98.61,-22.6,0.971,2.17,4.555,0.236
0,1,0,0,0.0,0.0,1.0,21.9,4.5e-05,54.55,2317.0,15.341,-1.12e-06,-0.208,-5.0,16.0,295.81454,4.79843,47.69035,19.22138894,74300.0,0.947,-0.096,-0.00235,182.0,184.5521637,0.052,0.0,1.12e-06,-16.4,698.0,-4.5e-05,-200.0,-0.034,6117.0,0.00235,0.031,1.0,55.97,-21.9,1.065,49.29,4.496,0.308
0,0,0,0,0.0,0.0,1.0,15.2,0.00742,0.59,23.2,13.749,-0.0026,-0.088,-0.22,0.21,293.26093,12.808,44.868889,242.467406,340.0,0.943,-0.117,-0.265,113.0,150.85827,0.132,0.693,0.0026,-0.45,286.0,-0.00742,-101.0,-0.173,5637.0,0.265,0.263,2.0,1.59,-15.2,0.173,1.73,4.399,0.117
1,0,0,0,0.0,0.0,1.0,2.6,0.00901,16464.82,26.1,13.505,-1.6e-05,-0.182,-0.27,0.53,296.23389,5.189,39.560089,1.7609276,57.3,1.967,-0.346,-0.211,246.0,132.30263,0.098,0.0,1.6e-05,-6996.05,2860.0,-0.00901,-422.0,-0.29,8784.0,0.211,0.194,1.0,15818.72,-2.6,0.29,1.53,4.156,0.692
1,0,0,0,0.0,1.0,0.0,4.5,0.0102,0.0,9.2,13.911,-0.000131,-0.112,-0.12,0.12,297.87741,1.86,40.120781,1.36513839,116.0,1.0,-0.066,-1.1,169.0,132.0907941,0.052,0.0,0.000107,0.0,523.0,-0.0118,-79.0,-0.001,5780.0,1.1,0.004,2.0,0.35,-4.5,0.001,1.08,4.438,0.3
0,0,0,0,0.0,0.0,1.0,10.1,0.00193,106.94,20.0,12.824,-2.55e-05,-0.098,-0.37,0.29,289.36441,0.9829,41.53323,10.61345333,150.0,1.388,-0.284,-0.0804,117.0,135.6898,0.182,1.0,2.55e-05,-92.42,987.0,-0.00193,-105.0,-0.333,5865.0,0.0804,0.427,1.0,224.63,-10.1,0.535,1.77,4.163,0.233
1,0,0,0,0.0,0.0,1.0,55.2,0.00903,13.52,17.4,13.451,-0.00493,-0.03,-13.6,0.76,295.39795,8.489,50.539268,231.157554,846.0,11.839,-4.293,-0.387,133.0,346.94896,0.03,0.0,0.00493,-63.12,789.0,-0.00903,-347.0,-0.5,5386.0,0.387,0.204,1.0,91.65,-55.2,0.749,37.37,2.78,0.239
0,1,1,1,0.0,0.0,1.0,9.4,0.000518,1781.35,301.7,15.625,-8.19e-07,-0.216,-3.51,10.6,295.24326,6.0828,46.794891,1.332565736,2320.0,0.958,-0.1,-0.0296,198.0,132.049815,0.054,0.0,8.19e-07,-568.9,1674.0,-0.000518,-217.0,-0.073,6014.0,0.0296,0.131,1.0,1849.94,-9.4,1.268,33.69,4.494,0.3
1,0,1,1,0.0,0.0,1.0,10.6,0.0482,40.49,9.4,15.056,-0.000379,-0.144,-0.06,0.17,297.72504,6.79,40.64431,12.4281308,131.0,0.729,-0.05,-1.0,196.0,141.4385,0.036,0.0,0.000379,-14.92,715.0,-0.0482,-196.0,-0.33,5940.0,1.0,0.124,1.0,61.78,-10.6,0.33,0.85,4.621,0.15
1,0,0,0,0.0,0.0,1.0,4.3,0.0146,6989.33,27.9,12.232,-2.94e-05,-0.076,-5.94,1.98,293.5484,15.18,45.201,1.5765874,29.2,3.138,-1.188,-1.6,160.0,132.4469,0.304,0.0,2.94e-05,-11694.29,2946.0,-0.0146,-200.0,-0.045,6742.0,1.6,0.071,1.0,17781.51,-4.3,1.04,15.68,3.688,0.396
0,0,0,0,0.0,0.0,1.0,4.5,0.0102,6311.03,41.5,11.268,-0.000131,-0.12,-1.1,0.47,284.89017,14.0075,38.991505,1.529283907,54.8,2.266,-1.101,-1.1,181.0,131.4176092,0.51,0.775,0.000107,-7708.88,2550.0,-0.0118,-227.0,-0.001,6438.0,1.1,0.004,1.0,9998.13,-4.5,0.981,2.26,3.829,0.472
0,0,1,1,0.0,0.0,1.0,5.1,0.0114,1519.14,9.1,14.916,-8.65e-06,-0.112,-0.03,0.08,291.83051,1.779,42.867729,0.56681727,35.9,0.708,-0.046,-0.294,163.0,131.7715,0.035,0.0,8.65e-06,-575.96,1832.0,-0.0114,-146.0,-0.042,5481.0,0.294,0.426,1.0,2676.11,-5.1,0.042,0.42,4.629,0.128
0,0,0,0,0.0,0.0,1.0,3.5,0.00324,22.15,24.4,8.717,-3.09e-05,-0.023,-0.03,0.05,289.75229,2.7878,41.634605,7.74347801,77.8,0.721,-0.031,-0.0887,177.0,135.09417,0.033,1.0,3.09e-05,-12.01,727.0,-0.00324,-141.0,-0.018,5051.0,0.0887,0.433,2.0,65.88,-3.5,0.018,0.62,4.562,0.057
0,0,0,0,0.0,0.0,1.0,5.0,0.0052,62.42,13.9,13.404,-3.44e-05,-0.077,-0.06,0.07,283.00296,2.746,44.284229,5.24970432,61.9,0.853,-0.067,-0.147,110.0,135.46911,0.063,0.975,3.44e-05,-42.28,954.0,-0.0052,-110.0,-0.248,5528.0,0.147,0.199,3.0,195.3,-5.0,0.248,0.67,4.499,0.089
0,0,0,0,0.0,1.0,0.0,4.5,0.0102,0.0,9.2,15.327,-0.000131,-0.112,-0.12,0.12,292.5253,1.11,41.197231,11.76872507,116.0,1.0,-0.066,-1.1,169.0,137.1077498,0.052,0.0,0.000107,0.0,523.0,-0.0118,-79.0,-0.001,5780.0,1.1,0.004,1.0,0.35,-4.5,0.001,1.08,4.438,0.3
0,0,0,0,0.0,0.0,1.0,4.2,0.00885,288.45,18.1,12.742,-6.13e-05,-0.126,-0.16,0.23,297.39371,5.502,39.829041,6.09595681,65.7,1.467,-0.188,-0.255,113.0,134.59214,0.084,1.0,6.13e-05,-180.78,1259.0,-0.00885,-139.0,-0.532,6313.0,0.255,0.008,1.0,593.42,-4.2,0.685,1.26,4.228,0.259
0,0,0,0,0.0,0.0,1.0,21.8,0.00326,45.57,39.6,15.28,-2.28e-05,-0.07,-0.4,0.3,284.29694,3.3351,49.15868,6.53194024,772.0,0.977,-0.128,-0.0618,85.0,136.03223,0.13,1.0,2.28e-05,-45.69,907.0,-0.00326,-74.0,-0.601,5301.0,0.0618,0.049,1.0,159.66,-21.8,0.83,3.09,4.391,0.096
0,1,1,0,0.0,0.0,1.0,97.7,0.00117,14.82,67.9,14.917,-3.8e-05,-0.132,-3.92,6.7,297.76697,3.1644,49.446659,25.70280003,5620.0,0.835,-0.099,-0.0598,165.0,194.82512,0.108,0.0,3.8e-05,-7.19,562.0,-0.00117,-149.0,-0.146,5532.0,0.0598,69.57,1.0,23.68,-97.7,1.27,33.1,4.488,0.169
1,0,0,0,1.0,0.0,0.0,208.0,0.249,46.01,5.7,10.877,-0.0587,-0.213,-1.43,1.74,299.04315,10.53,41.233978,71.59889,654.0,1.662,-0.53,-2.0,163.0,135.431,0.3,0.0,0.0587,-24.09,645.0,-0.249,-195.0,-0.4717,6637.0,2.0,0.0809,1.0,40.96,-208.0,0.6496,4.49,4.014,0.645
0,0,0,0,0.0,0.0,1.0,10.2,0.000765,3.46,99.7,13.725,-1.76e-05,-0.049,-0.08,0.12,283.21274,2.9355,45.349861,18.16407304,943.0,0.662,-0.027,-0.026,98.0,180.812425,0.017,1.0,1.76e-05,-2.37,508.0,-0.000765,-98.0,-0.021,4926.0,0.026,0.354,1.0,15.72,-10.2,0.021,1.98,4.653,0.041
0,0,1,1,0.0,0.0,1.0,12.8,0.0263,110.79,12.3,15.927,-0.0001,-0.097,-0.06,0.12,297.19739,6.998,46.22826,3.5564279,131.0,0.694,-0.047,-0.917,178.0,133.5377,0.032,0.0,0.0001,-46.74,972.0,-0.0263,-146.0,-0.359,5404.0,0.917,0.103,1.0,211.41,-12.8,0.359,0.8,4.638,0.109
1,0,0,0,1.0,0.0,0.0,58.4,0.0168,1.3,6.1,13.797,-0.00612,-0.242,-0.31,0.73,287.99823,4.28,45.396439,376.934014,382.0,1.034,-0.154,-0.871,154.0,267.4192,0.121,0.0,0.00612,-0.48,274.0,-0.0168,-175.0,-0.4192,6074.0,0.871,0.2914,1.0,1.33,-58.4,0.6546,2.13,4.369,0.351
0,0,0,0,0.0,0.0,1.0,4.8,0.000816,32.12,123.2,12.701,-1.64e-05,-0.115,-0.31,0.4,282.39194,5.0574,43.889351,15.77111067,547.0,1.143,-0.139,-0.0301,100.0,184.90347,0.115,1.0,1.64e-05,-21.78,752.0,-0.000816,-112.0,-0.009,5620.0,0.0301,0.36,1.0,75.61,-4.8,0.009,2.62,4.333,0.174
0,0,0,0,0.0,0.0,1.0,14.5,0.00138,17.49,73.6,13.838,-5.73e-05,-0.12,-0.46,0.57,294.11075,5.1803,38.710232,31.1588249,959.0,1.155,-0.151,-0.0504,107.0,173.90355,0.12,1.0,5.73e-05,-11.96,639.0,-0.00138,-119.0,-0.029,5951.0,0.0504,0.373,1.0,39.46,-14.5,0.029,3.56,4.319,0.184
0,0,0,0,1.0,0.0,0.0,243.0,0.0539,0.45,7.4,14.789,-0.029,-0.276,-0.19,0.97,289.62814,4.37,44.942421,574.65297,725.0,0.821,-0.067,-1.1,158.0,365.2946,0.034,0.0,0.029,-0.08,196.0,-0.0539,-143.0,-0.4553,5596.0,1.1,0.2172,1.0,0.35,-243.0,0.5663,2.28,4.553,0.348
0,1,0,0,0.0,0.0,1.0,1.7,0.00304,1134.12,52.4,13.042,-1.64e-06,-0.063,-0.09,0.06,291.06418,3.1572,44.170399,0.562273947,67.0,0.847,-0.101,-0.087,90.0,131.52433,0.117,0.0,1.64e-06,-1175.22,2083.0,-0.00304,-78.0,-0.383,5632.0,0.087,0.112,1.0,4412.19,-1.7,0.662,0.73,4.45,0.073
0,0,1,1,0.0,0.0,1.0,19.7,0.00281,797.23,17.9,15.52,-4.63e-06,-0.178,-0.13,0.41,281.43735,1.3233,42.725269,1.487084251,296.0,0.876,-0.073,-0.0886,152.0,133.97746,0.031,0.0,4.63e-06,-275.35,1462.0,-0.00281,-169.0,-0.465,5650.0,0.0886,0.285,1.0,1076.29,-19.7,0.678,1.6,4.551,0.22
0,0,0,0,0.0,0.0,1.0,15.7,0.0342,3.67,11.2,13.716,-0.00515,-0.112,-0.3,0.33,297.94476,11.342,42.191879,145.881936,157.0,1.424,-0.237,-0.737,82.0,194.6951,0.154,0.804,0.00515,-2.61,424.0,-0.0342,-82.0,-0.325,6052.0,0.737,0.142,3.0,7.63,-15.7,0.325,1.8,4.183,0.263
0,0,0,0,0.0,0.0,1.0,3.1,0.00607,885.15,17.8,13.388,-2.12e-05,-0.084,-0.39,0.24,295.45367,3.874,42.858799,2.81043228,47.4,2.079,-0.567,-0.185,81.0,133.40821,0.196,0.992,2.12e-05,-986.59,1701.0,-0.00607,-72.0,-0.351,5415.0,0.185,0.115,1.0,1978.53,-3.1,0.351,1.43,3.868,0.349
0,1,0,0,0.0,0.0,1.0,13.3,0.000344,468.91,587.2,12.92,-3.21e-06,-0.165,-28.2,18.8,292.77972,8.2678,38.448551,7.544804312,6500.0,1.609,-0.708,-0.0178,159.0,137.11963,0.495,0.0,3.21e-06,-392.38,1233.0,-0.000344,-159.0,-0.066,5953.0,0.0178,0.097,1.0,546.03,-13.3,1.266,63.99,3.984,0.472
0,0,0,0,1.0,0.0,0.0,83.7,0.037,0.35,10.3,15.149,-0.0291,-0.68,-0.16,0.57,286.33545,13.78,46.917831,409.38645,532.0,0.799,-0.071,-1.7,171.0,340.621,0.065,0.0,0.0291,-0.09,197.0,-0.037,-136.0,-0.0705,4955.0,1.7,0.3801,1.0,0.35,-83.7,0.0706,1.78,4.517,0.255
1,0,1,1,0.0,0.0,1.0,226.0,0.00821,4435.49,19.6,15.062,-6.26e-06,-0.208,-1.6,4.83,295.3815,5.55,39.453732,0.705816203,149.0,0.966,-0.101,-1.0,190.0,131.94499,0.052,0.0,6.26e-06,-1456.78,2109.0,-0.00821,-232.0,-0.115,6106.0,1.0,0.118,1.0,4650.24,-226.0,1.133,15.33,4.487,0.304
0,0,0,0,0.0,0.0,1.0,6.7,0.00159,359.93,40.8,14.053,-6.66e-06,-0.204,-0.1,0.37,292.02045,2.1004,44.876221,3.554856338,233.0,0.831,-0.06,-0.0428,163.0,131.80398,0.036,1.0,6.66e-06,-100.9,1157.0,-0.00159,-181.0,-0.331,6068.0,0.0428,0.093,1.0,425.04,-6.7,0.331,1.29,4.565,0.24
0,0,0,0,0.0,0.0,1.0,47.2,0.0097,0.35,11.5,15.987,-0.00038,-0.021,-0.1,0.07,293.51108,4.208,45.136589,34.9897847,499.0,0.521,-0.047,-0.235,75.0,144.20912,0.049,0.985,0.00038,-0.42,292.0,-0.0097,-83.0,-0.034,3765.0,0.235,0.422,1.0,1.71,-47.2,0.034,1.14,4.725,0.029
1,0,0,0,0.0,0.0,1.0,43.0,0.0939,0.92,7.5,10.15,-0.0393,-0.112,-0.36,0.33,291.03369,3.37,36.771042,275.07365,229.0,1.187,-0.23,-5.5,84.0,315.2486,0.208,0.0,0.0393,-0.76,303.0,-0.0939,-67.0,-0.395,5604.0,5.5,0.34,1.0,2.0,-43.0,0.595,1.86,4.226,0.207
0,0,1,0,0.0,0.0,1.0,3.2,0.017,34.46,17.3,11.981,-0.000473,-0.116,-0.2,0.16,289.61856,13.734,47.557968,21.5819776,47.6,1.342,-0.306,-0.483,112.0,146.0691,0.215,0.276,0.000473,-31.87,746.0,-0.017,-78.0,-0.036,5601.0,0.483,0.417,1.0,73.01,-3.2,0.036,0.91,4.144,0.223
0,0,0,0,0.0,0.0,1.0,6.7,0.00067,14.47,244.7,11.684,-2.49e-05,-0.032,-0.43,0.34,295.48651,8.1593,51.0135,28.45489091,1420.0,1.573,-0.111,-0.0576,80.0,176.706265,0.048,1.0,2.49e-05,-14.61,769.0,-0.00067,-74.0,-0.352,6206.0,0.0576,0.061,1.0,82.7,-6.7,0.5,6.08,4.159,0.089
0,1,1,0,0.0,0.0,1.0,11.1,0.00326,7639.63,25.4,15.421,-1.76e-06,-0.216,-2.2,6.59,299.08536,2.129,40.774529,0.519437968,226.0,1.006,-0.108,-0.136,193.0,131.78909,0.054,0.0,1.76e-06,-2563.25,2402.0,-0.00326,-257.0,-0.167,6181.0,0.136,0.951,1.0,7822.62,-11.1,1.172,20.48,4.464,0.324
1,0,0,0,1.0,0.0,0.0,47.6,0.0344,48.41,4.0,12.749,-0.0061,-0.298,-0.35,0.91,291.51575,2.392,38.058418,88.433122,120.0,1.525,-0.314,-0.801,195.0,212.6803,0.144,0.0,0.0061,-13.6,595.0,-0.0344,-264.0,-0.0208,7092.0,0.801,0.5142,3.0,29.68,-47.6,0.021,1.7,4.176,0.818
1,0,1,0,0.0,0.0,1.0,83.9,0.00964,5.77,8.2,15.762,-0.00108,-0.184,-0.23,0.67,292.26813,3.31,37.955639,68.832195,678.0,0.86,-0.082,-0.332,169.0,172.12379,0.046,0.04,0.00108,-1.84,411.0,-0.00964,-169.0,-0.491,5687.0,0.332,0.02,2.0,6.71,-83.9,0.633,2.35,4.538,0.246
0,0,0,0,1.0,0.0,0.0,60.4,0.0388,0.77,5.9,13.843,-0.0193,-0.287,-0.08,0.55,288.18256,5.41,50.49836,398.51312,249.0,0.759,-0.05,-1.1,161.0,165.2177,0.029,0.0,0.0193,-0.12,222.0,-0.0388,-140.0,-0.2889,5776.0,1.1,0.4959,1.0,0.58,-60.4,0.5091,1.23,4.596,0.339
0,1,0,0,0.0,0.0,1.0,143.0,7.07e-05,150.25,1111.9,13.764,-3.26e-07,-0.128,-3.22,9.59,295.15628,3.5521,41.052559,3.79187443,231000.0,0.723,-0.049,-0.00473,168.0,134.134368,0.032,0.0,3.26e-07,-53.02,1004.0,-7.07e-05,-151.0,-0.117,5622.0,0.00473,0.011,1.0,240.31,-143.0,0.798,47.49,4.619,0.146
0,0,0,0,0.0,0.0,1.0,15.3,0.00294,2137.38,17.4,14.697,-4.31e-06,-0.208,-0.17,0.51,290.84906,1.544,48.416012,1.208462378,227.0,0.964,-0.101,-0.0972,169.0,133.67712,0.052,1.0,4.31e-06,-677.34,1767.0,-0.00294,-190.0,-0.594,6122.0,0.0972,0.135,3.0,2307.65,-15.3,0.831,1.64,4.487,0.303
0,0,0,0,0.0,0.0,1.0,34.5,0.0103,4.12,11.5,15.549,-0.000199,-0.028,-0.11,0.09,285.75146,3.408,41.33564,16.9348104,346.0,0.706,-0.061,-0.278,125.0,137.2502,0.048,0.992,0.000199,-4.11,508.0,-0.0103,-139.0,-0.275,4650.0,0.278,0.471,3.0,15.77,-34.5,0.471,1.31,4.589,0.046
0,0,0,0,0.0,0.0,1.0,41.8,0.00407,7.01,27.1,15.737,-0.000236,-0.144,-0.19,0.53,293.60126,4.995,42.379761,43.3167427,988.0,0.774,-0.061,-0.137,169.0,136.57435,0.036,1.0,0.000236,-2.6,459.0,-0.00407,-169.0,-0.034,5654.0,0.137,0.412,1.0,10.47,-41.8,0.034,2.42,4.59,0.169
0,1,0,0,0.0,0.0,1.0,192.0,0.000316,312.17,173.2,15.286,-1.42e-06,-0.187,-1.92,5.37,294.90256,2.2534,40.169979,3.693951168,28300.0,0.881,-0.081,-0.0209,161.0,133.61052,0.044,0.0,1.42e-06,-114.7,1148.0,-0.000316,-197.0,-0.054,5968.0,0.0209,2.903,1.0,411.07,-192.0,0.917,20.88,4.534,0.227
1,0,1,0,0.0,0.0,1.0,8.1,0.0024,799.94,26.0,15.222,-2.25e-06,-0.09,-0.9,1.81,289.07837,2.255,39.70882,0.743495989,173.0,0.686,-0.052,-0.131,160.0,132.18904,0.036,0.0,2.25e-06,-392.89,1617.0,-0.0024,-160.0,-0.136,5345.0,0.131,0.861,2.0,1612.65,-8.1,1.144,11.82,4.639,0.105
0,0,0,0,0.0,0.0,1.0,5.5,0.000921,21249.18,37.1,13.579,-1.29e-06,-0.105,-29.7,16.0,289.93927,1.1717,41.502659,1.169010526,166.0,5.847,-1.891,-0.0566,71.0,131.738567,0.245,0.997,1.29e-06,-27122.71,3766.0,-0.000921,-88.0,-0.125,5944.0,0.0566,5.365,1.0,47688.8,-5.5,1.13,91.91,3.25,1.018
0,0,0,0,0.0,0.0,1.0,3.2,0.0048,1766.22,17.4,13.266,-1.95e-05,-0.133,-0.57,0.33,300.31619,3.762,45.49538,3.15722086,49.7,2.0,-0.801,-0.143,195.0,131.69915,0.398,0.953,1.95e-05,-1678.55,1791.0,-0.0048,-217.0,-0.001,6120.0,0.143,0.455,2.0,2436.47,-3.2,0.001,1.41,3.934,0.467
0,0,0,0,0.0,0.0,1.0,13.9,0.0557,1300.8,6.8,15.755,-0.000293,-0.262,-0.05,0.26,285.98865,4.77,45.377811,1.3866358,70.1,0.856,-0.066,-1.1,164.0,134.3472,0.028,0.0,0.000293,-284.84,1503.0,-0.0557,-153.0,-0.3782,5693.0,1.1,0.0867,1.0,1205.94,-13.9,0.3783,0.72,4.551,0.31
0,1,0,0,0.0,0.0,1.0,40.2,9.49e-05,3493.56,679.8,14.726,-7.9e-08,-0.176,-8.03,12.0,294.88351,2.56725,41.800461,0.687772143,40400.0,0.933,-0.162,-0.00387,159.0,131.8669185,0.144,0.61,7.9e-08,-1807.95,2097.0,-9.49e-05,-177.0,-0.042,5885.0,0.00387,0.033,1.0,4569.67,-40.2,1.166,46.27,4.413,0.242
0,0,0,0,0.0,0.0,1.0,26.3,0.0899,347.68,14.6,14.026,-0.000582,-0.164,-0.71,0.7,288.16251,2.714,48.16515,5.3235335,342.0,1.303,-0.341,-0.176,171.0,133.0952,0.246,0.999,0.000582,-229.71,1167.0,-0.0899,-188.0,-0.561,5678.0,0.176,0.031,3.0,438.71,-26.3,0.804,2.69,4.215,0.341
0,0,0,0,0.0,0.0,1.0,26.3,0.00231,96.95,19.3,14.729,-4e-05,-0.192,-0.42,0.79,286.25165,1.2808,42.378479,14.02634692,404.0,1.131,-0.18,-0.0766,184.0,135.17539,0.112,0.998,4e-05,-41.63,822.0,-0.00231,-205.0,-0.632,5970.0,0.0766,0.062,1.0,108.07,-26.3,0.877,2.66,4.355,0.335
0,0,0,0,0.0,0.0,1.0,36.9,0.0403,2.21,10.7,14.706,-0.0163,-0.208,-0.24,0.73,293.17212,16.4,42.483238,309.89103,321.0,1.155,-0.13,-1.5,153.0,259.0588,0.065,0.475,0.0163,-0.72,314.0,-0.0403,-211.0,-0.482,6450.0,1.5,0.001,1.0,2.3,-36.9,0.569,2.15,4.386,0.389
0,0,1,0,0.0,0.0,1.0,38.4,0.00237,4.53,49.3,15.329,-7.24e-05,-0.075,-0.19,0.39,297.79987,4.661,40.349281,27.6853358,1660.0,0.639,-0.04,-0.189,156.0,132.70397,0.03,0.0,7.24e-05,-2.36,461.0,-0.00237,-156.0,-0.628,5216.0,0.189,0.022,1.0,10.67,-38.4,0.897,3.11,4.673,0.08
0,0,0,0,0.0,0.0,1.0,18.6,0.0136,44.67,9.2,14.641,-0.000397,-0.208,-0.11,0.35,294.47876,4.816,38.883659,17.7412303,145.0,0.956,-0.096,-0.566,139.0,144.3554,0.052,0.625,0.000397,-15.09,684.0,-0.0136,-191.0,-0.065,5817.0,0.566,0.392,1.0,51.69,-18.6,0.065,1.14,4.491,0.289
0,0,0,1,0.0,0.0,1.0,5.2,0.00835,354.84,9.2,14.122,-8.62e-06,-0.061,-0.04,0.05,288.06711,1.637,46.379551,1.089057762,37.4,0.737,-0.066,-0.25,153.0,132.03859,0.05,0.0,8.62e-06,-236.14,1404.0,-0.00835,-138.0,-0.184,5096.0,0.25,0.291,1.0,917.78,-5.2,0.185,0.44,4.582,0.081
1,0,0,0,0.0,0.0,1.0,43.2,0.0111,5781.42,55.2,11.991,-5.88e-05,-0.165,-3.5,3.85,298.64676,26.752,48.784649,4.52977632,1580.0,2.299,-0.658,-0.825,249.0,136.1237,0.181,0.0,5.88e-05,-3612.12,2264.0,-0.0111,-427.0,-0.023,8912.0,0.825,0.072,1.0,6213.27,-43.2,0.968,12.22,4.05,0.724
0,1,0,0,0.0,0.0,1.0,50.8,0.000418,84.03,164.4,14.708,-1.13e-06,-0.052,-0.94,1.15,286.25644,2.8056,46.89267,2.139325409,6900.0,0.666,-0.054,-0.0227,130.0,135.062261,0.032,0.0,1.13e-06,-59.38,1007.0,-0.000418,-130.0,-0.014,4765.0,0.0227,1.09,1.0,243.34,-50.8,1.019,11.61,4.642,0.066
0,0,0,0,0.0,0.0,1.0,3.1,0.00547,71.74,19.0,11.926,-7.57e-05,-0.112,-0.23,0.18,289.39474,5.0,41.782349,11.39169531,51.0,1.249,-0.283,-0.149,122.0,141.55983,0.208,1.0,7.57e-05,-63.32,886.0,-0.00547,-78.0,-0.606,5557.0,0.149,0.096,1.0,145.67,-3.1,0.849,1.02,4.198,0.212
